상권_코드,resident_pop_2024,floating_pop_2024,estimated_sales_2024,resident_pop_2024_high25,resident_pop_2024_high10,floating_pop_2024_high25,floating_pop_2024_high10,estimated_sales_2024_high25,estimated_sales_2024_high10,is_active_25,is_active_10,log_resident_pop_2024,z_resident_pop_2024,log_floating_pop_2024,z_floating_pop_2024,log_estimated_sales_2024,z_estimated_sales_2024,score,상권_코드_명,시군구명,행정동명,lat,lon
3130157,38124,29022495,50182005823,False,False,False,False,False,False,False,False,10.548625513909712,0.2057281469659098,17.183581811370217,0.6932842184972794,24.63892234966452,0.627125010174349,0.5087124585458461,상계중앙시장,노원구,상계5동,37.65985589125873,127.06959235223661
3130159,37060,13703612,55724620339,False,False,False,False,True,False,False,False,10.520320482745682,0.1863603623853879,16.43317007865739,0.0404681355412386,24.74368790309509,0.6812134837507551,0.3026806605591272,공릉동 도깨비시장,노원구,공릉1동,37.622330606365054,127.07596294383313
3130160,2014,598676,3008921219,False,False,False,False,False,False,False,False,7.608374474380783,-1.8061455872915195,13.302477499606274,-2.6830586662149623,21.824847452795947,-0.8257286303323943,-1.7716442946129585,수일시장,은평구,수색동,37.583149987571474,126.89508430910165
3130161,3102,446973,2448387711,False,False,False,False,False,False,False,False,8.04012466444838,-1.5107194976550316,13.010255706355926,-2.937275222417298,21.618695568140815,-0.9321609489788591,-1.7933852230170626,증산종합시장,은평구,증산동,37.58169129049054,126.90524779094645
3130162,2770,2695657,64062397,False,False,False,False,False,False,False,False,7.926963544862979,-1.5881502616177945,14.807152888368202,-1.3740755432287648,17.975368135100613,-2.8131419884461084,-1.9251225977642228,증산골목시장,은평구,증산동,37.58860909350627,126.9117428192914
3130163,32600,10906662,57950397659,False,False,False,False,True,False,False,False,10.39209824173096,0.098623990430403,16.204884444844836,-0.1581275510185822,24.782853268831147,0.7014338212601536,0.2139767535573248,응암오거리상점가,은평구,응암3동,37.58900629239242,126.9157700163745
3130165,11026,5269642,33668592644,False,False,False,False,False,False,False,False,9.30810208975868,-0.6431029427020026,15.477473176287472,-0.7909345212947618,24.239831270760515,0.4210818350176893,-0.3376518763263584,"대림골목시장(대림시장, 양지시장)",은평구,응암3동,37.58695862187274,126.91736716724375
3130166,4322,1648180,4741895410,False,False,False,False,False,False,False,False,8.371704884667631,-1.283834947019762,14.315182813517758,-1.8020618915157305,22.2797027684628,-0.5908954345259178,-1.2255974243538037,응암시장(신응암시장),은평구,응암2동,37.59424098140214,126.91860006737825
3130167,33640,38857055,184129803331,False,False,True,False,True,True,True,False,10.423500840161111,0.1201112927456426,17.475400239908343,0.9471498700429348,25.938906798731775,1.2982823917817787,0.7885145181901189,연신내상점가(연빛거리),은평구,갈현1동,37.62001167865986,126.91891177593146
3130168,5754,4061330,82583550156,False,False,False,False,True,False,False,False,8.657824321155983,-1.0880570452717266,15.217021310364894,-1.0175130241328,25.137076346998576,0.8843124963230402,-0.4070858576938288,연서시장,은평구,불광2동,37.61965768846436,126.9218661213652
3130169,41360,15700871,15096602983,False,False,False,False,False,False,False,False,10.63009368683974,0.2614729371529827,16.569226810177444,0.1588298543934053,23.437735587511185,0.0069750055440752,0.1424259323634878,대조시장,은평구,대조동,37.60948089974043,126.92661165437737
3130170,1532,2281705,63573842164,False,False,False,False,True,False,False,False,7.334981878871814,-1.9932151179711457,14.640433966748471,-1.5191116462398282,24.87546793597707,0.7492490220840586,-0.9210259140423052,제일시장,은평구,대조동,37.60999657624925,126.92929969213432
3130171,26228,15065153,63457141431,False,False,False,False,True,False,False,False,10.174620947849,-0.0501853627425836,16.52789495286402,0.1228734587023311,24.87363057689307,0.7483004283429759,0.2736628414342412,불광먹자골목 골목형상점가,은평구,불광1동,37.61042536290423,126.93110379500659
3130172,2416,3627890,56667742286,False,False,False,False,True,False,False,False,7.790282380703483,-1.6816746717594102,15.104162045664395,-1.1156942490461264,24.76047096668371,0.6898782620268111,-0.7024968862595751,모래내시장(서중시장),서대문구,남가좌1동,37.57005557483754,126.91517246516095
3130173,3082,1538908,602914575,False,False,False,False,False,False,False,False,8.03365842788615,-1.5151440353302663,14.246584281768069,-1.8617387633464464,20.21728607964773,-1.655682159968489,-1.6775216528817338,백련시장,서대문구,남가좌2동,37.57696734933177,126.92310027682942
3130175,108,2139483,10111673655,False,False,False,False,False,False,False,False,4.6913478822291435,-3.8021279384517768,14.576075236428244,-1.5751001288289623,23.036956400887092,-0.1999397076975948,-1.859055924992778,신촌 상인회(신촌상점가),서대문구,신촌동,37.556483941910216,126.93718348474167
3130176,6302,617481,42780596789,False,False,False,False,False,False,False,False,8.74878098951311,-1.0258197296265346,13.333405197261834,-2.6561533053867645,24.479350490713745,0.5447410777292517,-1.045743985761349,유진상가,서대문구,홍은1동,37.59160275840858,126.94288691990428
3130177,5698,822752,176708344382,False,False,False,False,True,True,False,False,8.648045999835,-1.094747884783841,13.620411313107052,-2.406474095743858,25.89776643860359,1.277042402025108,-0.741393192834197,인왕시장(홍제골목형상점가),서대문구,홍제3동,37.59087998763072,126.94326069826806
3130178,856,1239916,4869286293,False,False,False,False,False,False,False,False,6.75343791859778,-2.391137949478358,14.030554999857069,-2.049672111764539,22.306213211761143,-0.577208594100914,-1.6726728851146035,이대 앞 스타트업 상점가,서대문구,신촌동,37.559384746968085,126.94474022907653
3130179,28458,24022026,54174676009,False,False,False,False,True,False,False,False,10.256219733992088,0.0056487998447272,16.994481759065636,0.5287777881593874,24.715479403917172,0.6666499691941689,0.4003588523994278,"이화여대 3,5,7길 상점가",서대문구,신촌동,37.558213518975265,126.94500960795376
3130180,12912,9565168,13459338792,False,False,False,False,False,False,False,False,9.465989834846653,-0.535067879357712,16.07363882928378,-0.2723038690593229,23.322939036107936,-0.0522922825474464,-0.2865546769881605,포방터시장,서대문구,홍은1동,37.59892107325431,126.9488514170569
3130181,14006,56763981,17186291057,False,False,True,True,False,False,False,False,9.547312483639049,-0.4794226644063126,17.854412562834128,1.2768693150601511,23.5673778714557,0.0739068645368801,0.2904511717302396,아현가구거리상점가,서대문구,북아현동,37.55807590190993,126.95871173730968
3130182,9886,14167847,48265726201,False,False,False,False,False,False,False,False,9.198976041897131,-0.7177726992854873,16.466485729985223,0.0694508820160834,24.599987543274892,0.607023706094438,-0.0137660370583219,영천시장,서대문구,천연동,37.570752976261076,126.96089712501094
3130183,60002,32120111,102142497361,False,False,True,False,True,False,True,False,11.00214983995428,0.5160532406905778,17.28499293396079,0.7815062024185885,25.349634708248832,0.9940523576558796,0.7638706002550153,상암동상점가,마포구,상암동,37.576935263564245,126.89563630974651
3130185,17930,6400361,59926227263,False,False,False,False,True,False,False,False,9.794286337492364,-0.3104302202456841,15.671865109230302,-0.6218244518623128,24.81638009705715,0.7187430885070892,-0.0711705278669692,망원월드컵시장,마포구,망원2동,37.55811191468027,126.90543153560672
3130186,40426,7507412,49152031115,False,False,False,False,False,False,False,False,10.607253157556682,0.2458442509206391,15.831401490360888,-0.4830367558835412,24.618184007528058,0.6164181963988646,0.1264085638119875,망원시장,마포구,망원1동,37.556393144132976,126.90608834552913
3130189,550,2217181,3546029572,False,False,False,False,False,False,False,False,6.311734809152915,-2.6933743477602996,14.611747578147368,-1.544067194006955,21.989094384383165,-0.7409310463149648,-1.65945752936074,서교시장,마포구,서교동,37.55338215346178,126.92152290391029
3130190,7438,14308517,89620701566,False,False,False,False,True,False,False,False,8.914491710191342,-0.9124317767152692,16.47636558222822,0.0780457988601212,25.21885217451523,0.9265318092650056,0.0307152771366192,홍대소상공인상점가,마포구,서교동,37.552872153985184,126.92173324570487
3130191,11308,15027956,175658388953,False,False,False,False,True,True,False,False,9.333354147871328,-0.6258241621591956,16.52542282434638,0.1207228456653832,25.891806974005416,1.2739656431774449,0.2562881088945441,홍대 걷고싶은 거리,마포구,서교동,37.55593019450178,126.92516557555379
3130192,694,1192410,121129145,False,False,False,False,False,False,False,False,6.543911845564792,-2.5345066609625,13.991487865835753,-2.083658325322149,18.61236785669157,-2.4842710811561006,-2.367478689146916,동진시장,마포구,연남동,37.56228573940656,126.92685780721858
3130194,14722,12112308,62379806751,False,False,False,False,True,False,False,False,9.597166175865407,-0.4453101574817197,16.30973276622298,-0.0669153970998898,24.85650745020527,0.7394600819211675,0.0757448424465193,용강동 상점가,마포구,용강동,37.54097785722083,126.94202194498352
3130195,55180,40543034,158369052872,False,False,True,False,True,False,True,False,10.91837397011522,0.4587294034304862,17.51787456051746,0.9841001446688696,25.78819392396238,1.2204721853002058,0.8877672444665206,도화동 상점가,마포구,도화동,37.54015403238388,126.94936037899755
3130196,232,936172,26338915202,False,False,False,False,False,False,False,False,5.4510384535657,-3.2823078665983507,13.749555567440773,-2.2941258440105905,23.99431334801709,0.2943255755221212,-1.7607027116956069,공덕시장,마포구,공덕동,37.54455972809617,126.95291236333965
3130197,1374,2277328,42488051839,False,False,False,False,False,False,False,False,7.226209010100671,-2.067643210925941,14.63851382297032,-1.5207820635391875,24.47248874017497,0.5411984857173612,-1.0157422629159223,마포시장,마포구,공덕동,37.54503166812226,126.95349618883706
3130198,13766,10320598,30699554490,False,False,False,False,False,False,False,False,9.530029703062944,-0.491248447929058,16.14965235896894,-0.2061763652670568,24.147513979740456,0.3734201638626457,-0.108001549777823,아현시장,마포구,아현동,37.55640378384049,126.9543786084097
3130199,18600,7742585,2096072937,False,False,False,False,False,False,False,False,9.83097062169695,-0.2853289119359466,15.862246298291216,-0.4562035044632644,21.46333140146387,-1.0123725294922543,-0.5846349819638218,신월3동 골목시장,양천구,신월3동,37.53376465566684,126.82615147738187
3130200,5680,2019480,3502663080,False,False,False,False,False,False,False,False,8.644882552557126,-1.0969124810725588,14.518351105671972,-1.625316882231954,21.97678939640484,-0.7472838788570535,-1.1565044140538554,"신월7동 골목시장(약수시장, 우성상가)",양천구,신월7동,37.52299118913126,126.833180645475
3130201,31166,5895781,7708291398,False,False,False,False,False,False,False,False,10.34711512173864,0.0678441840870647,15.589747737947937,-0.6932619552038489,22.765562391532264,-0.340055301259673,-0.321824357458819,월정로시장,양천구,신월1동,37.53298345357962,126.83414050196815
3130202,25118,4622284,49920453947,False,False,False,False,False,False,False,False,10.13137981087254,-0.0797732130835201,15.346399729533813,-0.9049610621377984,24.63369665447585,0.6244270825934282,-0.1201023975426301,신영시장,양천구,신월1동,37.53298011438891,126.83577095742189
3130203,12532,2964714,16147668694,False,False,False,False,False,False,False,False,9.436120444611522,-0.5555060803359421,14.902291464377477,-1.2913103227226004,23.50504152294437,0.0417237869040275,-0.6016975387181717,서서울 골목형상점가,양천구,신월1동,37.53072653864441,126.83718018957853
3130204,17416,6121127,30902749802,False,False,False,False,False,False,False,False,9.765202019731785,-0.3303312335247005,15.627256951230311,-0.6606310452349433,24.154111007279052,0.3768260843968285,-0.2047120647876051,경창시장,양천구,신월2동,37.52452844649585,126.84203687054905
3130205,3172,1047167,74635496288,False,False,False,False,True,False,False,False,8.062432791583195,-1.4954551088529786,13.861599935433317,-2.196653533488804,25.035882052557305,0.8320677962117844,-0.9533469487099994,신곡종합시장(신월6동 골목시장),양천구,신월6동,37.51806712230748,126.84252519636247
3130206,986,1166608,2147583024,False,False,False,False,False,False,False,False,6.894670039433482,-2.2944995364575624,13.969611807998472,-2.1026892676239513,21.48760887230935,-0.9998385305075772,-1.7990091115296971,신정3동 골목시장,양천구,신정3동,37.518556660447985,126.8532012476801
3130207,3880,2718813,17411652358,False,False,False,False,False,False,False,False,8.263848131368906,-1.3576361857938335,14.81570631377195,-1.366634543275653,23.580405494838708,0.0806327800696237,-0.881212649666621,신정1동 골목시장(신정제일시장),양천구,신정1동,37.520908364280324,126.85431176768282
3130208,26926,8632352,86217446718,False,False,False,False,True,False,False,False,10.200884779674478,-0.0322142736416001,15.971027679430572,-0.3615698093353667,25.18013839226857,0.9065446157693976,0.1709201775974769,목동깨비시장(목3동시장),양천구,목3동,37.54861141948474,126.86491280873508
3130209,35862,8365261,26559132005,False,False,False,False,False,False,False,False,10.487461402332547,0.1638764588253611,15.939598212892845,-0.38891168092416,24.002639480523637,0.2986242002449167,0.0245296593820392,목사랑시장(목4동시장),양천구,목4동,37.537937173082376,126.86643993295698
3130210,26576,10161841,57347688060,False,False,False,False,True,False,False,False,10.18780145908014,-0.0411665667304354,16.134150282894492,-0.2196623012398627,24.772398366910604,0.6960361531549785,0.1450690950615601,목2동시장,양천구,목2동,37.546285699658725,126.87328256148655
3130211,17216,11043570,1363688453,False,False,False,False,False,False,False,False,9.753652546776472,-0.3382339877354542,16.217359006656196,-0.1472753825045791,21.033458964120666,-1.23430753777599,-0.5732723026720078,신정2동 골목시장(오목교중앙시장),양천구,신정2동,37.52052618763702,126.87621424384238
3130212,8278,13192442,3416425395,False,False,False,False,False,False,False,False,9.021477467138808,-0.8392265192564576,16.3951547236159,0.0073969106542651,21.951860635564422,-0.7601541265468429,-0.5306612450496785,공항시장,강서구,방화2동,37.563061345968805,126.8086356562242
3130213,11222,4186141,36845291347,False,False,False,False,False,False,False,False,9.325720523016257,-0.631047488037367,15.247290104011864,-0.9911808728043752,24.32999366852996,0.467630975547644,-0.3848657950980327,방신전통시장,강서구,방화1동,37.571631953006275,126.8123563907069
3130214,13652,3113916,86442775477,False,False,False,False,True,False,False,False,9.521714556684753,-0.4969381065227922,14.95139197719941,-1.2485956328340642,25.182748476792437,0.9078921530388386,-0.2792138621060059,송화벽화시장(송화골목시장),강서구,발산1동,37.54935080417098,126.83555207406361
3130216,21572,6648758,27682024631,False,False,False,False,False,False,False,False,9.979197811770604,-0.1839041062296472,15.70994077867565,-0.5887007568297441,24.044049109240625,0.3200032082807209,-0.1508672182595568,화곡중앙시장,강서구,화곡1동,37.53456176364048,126.83914568847162
3130217,7336,7255079,44086370110,False,False,False,False,False,False,False,False,8.900685318713995,-0.9218788327675308,15.797212471117644,-0.5127792834181205,24.509416503850144,0.5602635916073818,-0.2914648415260898,화곡본동시장,강서구,화곡본동,37.543362973386294,126.84388006898078
3130218,1672,1273011,4550902749,False,False,False,False,False,False,False,False,7.422373700986824,-1.9334170568061868,14.056896304046568,-2.026756655793753,22.238591456822693,-0.6121204270976499,-1.5240980465658631,신월중앙시장,강서구,등촌3동,37.558855990418735,126.84432567317536
3130219,21368,26482675,88411867978,False,False,False,False,True,False,False,False,9.969696552646464,-0.1904053652776827,17.09200134132894,0.6136143504483214,25.20527205073497,0.9195206482278064,0.4475765444661483,까치산시장,강서구,화곡8동,37.5326479745234,126.84715768088903
3130220,13168,974574,1285298283,False,False,False,False,False,False,False,False,9.48562086171022,-0.5216353027537615,13.789756757513183,-2.259153065348978,20.974256655982604,-1.2648725696450769,-1.348553645915939,등마루시장,강서구,등촌1동,37.55682220865396,126.85948713610304
3130221,44970,15534620,94482051727,False,False,False,False,True,False,False,False,10.713773116564434,0.3187307850365181,16.558581703987706,0.1495692095733765,25.271675724603117,0.9538036090081736,0.4740345345393561,"남부골목시장(남부화곡시장, 남부시장)",강서구,화곡4동,37.53307168541595,126.86077531056517
3130222,3232,7714342,15590806066,False,False,False,False,False,False,False,False,8.081165777725433,-1.4826370187385318,15.85859188137159,-0.459382642041957,23.46994722278468,0.0236052635467489,-0.6394714657445799,오류시장,구로구,오류1동,37.49655207474982,126.84320357112632
3130223,12162,6194197,60149326335,False,False,False,False,True,False,False,False,9.406153835618436,-0.5760108034794494,15.639123605423483,-0.650307722223753,24.820096079570384,0.7206615799901768,-0.1685523152376752,고척근린시장,구로구,고척2동,37.50213212713195,126.849824498333
3130224,2532,370923,733509397,False,False,False,False,False,False,False,False,7.837159650001675,-1.6495987892695074,12.823752468852565,-3.0995225696508166,20.413350968007833,-1.5544575667117495,-2.1011929752106915,개봉프라자(고척근린시장),구로구,고척2동,37.50201839182246,126.85113301428224
3130225,66062,13600053,52229958218,False,False,False,False,True,False,False,False,11.098364111174302,0.5818880835410359,16.42558432128663,0.0338689524565989,24.678922079451738,0.6477761140612104,0.4211777166862817,개봉중앙시장,구로구,개봉2동,37.49141841798673,126.85468361817018
3130226,644,811662,3462462770,False,False,False,False,False,False,False,False,6.4692503167957724,-2.585593988769027,13.606840508366716,-2.4182799340682677,21.9652459563443,-0.7532435386140085,-1.9190391538171012,고척프라자,구로구,고척1동,37.50374448081309,126.86284495912987
3130227,5838,2626570,28723103532,False,False,False,False,False,False,False,False,8.672314828283538,-1.0781418814663029,14.781189751182882,-1.3966620151343916,24.08096763702217,0.3390635458535596,-0.7119134502490451,고척골목시장상점가(그라운드 고척),구로구,고척1동,37.50331327650512,126.86374864018633
3130228,4784,17130233,7984423897,False,False,False,False,False,False,False,False,8.473241303887054,-1.2143584118015864,16.656355530452185,0.2346269500452878,22.80075846798304,-0.3218842327284243,-0.4338718981615743,구로시장,구로구,구로4동,37.48894247978696,126.88548214722341
3130229,13934,17116100,132930210611,False,False,False,False,True,False,False,False,9.542158939916048,-0.4829489888987648,16.655530157412862,0.2339089218335482,25.613090095207426,1.1300693906352888,0.293676441190024,남구로시장,구로구,구로4동,37.490080641463756,126.88653534231278
3130230,3740,2642054,9332175483,False,False,False,False,False,False,False,False,8.227108234348146,-1.3827755473046908,14.787067581410176,-1.3915486327897533,22.956733995472295,-0.2413570181916356,-1.00522706609536,가리봉시장,구로구,가리봉동,37.48164780553987,126.88920830896222
3130231,23564,4521567,847126884201,False,False,False,False,True,True,False,False,10.067517839357832,-0.1234709182729808,15.324369394306467,-0.9241262171085652,27.465116324631584,2.0862355014687397,0.3462127886957312,독산동 우시장,금천구,독산1동,37.46670769814884,126.89653349740972
3130232,18816,4265957,20453595657,False,False,False,False,False,False,False,False,9.842515995544645,-0.2774289625492848,15.26617733267664,-0.9747500441041616,23.74142453077657,0.163763862619533,-0.3628050480113045,독산동 맛나는거리상점가(독산동 맛나는거리),금천구,독산4동,37.46925446165032,126.90025322626344
3130233,33378,5042498,34979340536,False,False,False,False,False,False,False,False,10.415682238708357,0.1147613961926096,15.433412350496155,-0.8292649663704442,24.278023453786258,0.4407997367016832,-0.0912346111587171,남문시장,금천구,독산3동,37.473897323812956,126.90104199307669
3130235,21144,6423185,102144124978,False,False,False,False,True,False,False,False,9.959158749906589,-0.1976158817485943,15.675424814251285,-0.6187277083187718,25.34965064288989,0.9940605844096516,0.0592389981140952,대명여울빛거리시장(대명시장),금천구,시흥1동,37.453565668906336,126.9021468845213
3130236,46266,15501241,129419585289,False,False,False,False,True,False,False,False,10.74218424297173,0.3381711655384032,16.556430707711574,0.1476979635597231,25.58632556219704,1.116251368498114,0.5340401658654135,비단길현대시장(현대시장),금천구,시흥1동,37.457099854289936,126.90284318915327
3130238,26012,10377385,29965703953,False,False,False,False,False,False,False,False,10.16635169204527,-0.0558436206021052,16.155139573544247,-0.2014027966123643,24.12331936312191,0.3609289409481339,0.0345608412445547,은행나무시장,금천구,시흥5동,37.45172734171052,126.90986930003595
3130240,5110,738576,25383396947,False,False,False,False,False,False,False,False,8.53915035876828,-1.1692599849725238,13.512480640921156,-2.500367721836952,23.95736113377523,0.2752478462670067,-1.1314599535141563,영등포유통상가,영등포구,당산1동,37.52260329237105,126.89414826320498
3130241,29782,8158665,45175418749,False,False,False,False,False,False,False,False,10.301693039915031,0.0367640170715119,15.914591233183756,-0.4106663494995454,24.533818942889212,0.5728621093066106,0.0663199256261924,선유도역 골목형상점가,영등포구,양평2동,37.535676572538854,126.89563723058232
3130242,9550,6778221,23484882138,False,False,False,False,False,False,False,False,9.164401140034736,-0.7414306577340374,15.729225383637257,-0.571924233058082,23.879622737847736,0.2351129828857609,-0.3594139693021195,대림중앙 골목형상점가,영등포구,대림2동,37.489737145888476,126.89814714196126
3130243,1516,1321498,73626442,False,False,False,False,False,False,False,False,7.324489979348532,-2.000394225057438,14.094277256310342,-1.9942373257110733,18.114514799064843,-2.7413031978262294,-2.2453115828649133,도림시장,영등포구,도림동,37.509808047966246,126.89849705551156
3130244,22220,8686873,48172982938,False,False,False,False,False,False,False,False,10.0087930666814,-0.1636534829960537,15.977323708704958,-0.3560926172954427,24.59806418091518,0.6060307104888732,0.0287615367324589,대림중앙시장,영등포구,대림2동,37.49098776223164,126.89944786735687
3130245,3892,7619743,203313278312,False,False,False,False,True,True,False,False,8.266935347610456,-1.3555237507721825,15.846253331297952,-0.470116487979187,26.038013869333735,1.3494494977050226,-0.1587302470154489,영일시장,영등포구,문래동,37.517443652819395,126.90070385038939
3130246,36510,29579627,691935545675,False,False,True,False,True,True,True,False,10.50536886403082,0.1761296818847599,17.20259643910294,0.7098258772350351,27.262758646139385,1.9817620596960848,0.9559058729386266,영등포청과시장(조광시장),영등포구,당산1동,37.52166463035095,126.90113440412028
3130247,8312,7202806,18223307789,False,False,False,False,False,False,False,False,9.025575833531088,-0.8364222023504718,15.789981369121298,-0.5190699362356678,23.625967259501405,0.1041554573557791,-0.4171122270767868,우리시장,영등포구,대림1동,37.496754373703915,126.90487913482733
3130248,1012,3029284,226109751187,False,False,False,False,True,True,False,False,6.920671504248683,-2.2767079726044623,14.923837176042042,-1.2725667630470157,26.144286343066835,1.4043159657299502,-0.7149862566405093,영등포역지하도상점가,영등포구,영등포본동,37.51430799290734,126.9045892819043
3130249,3296,1002788,4968922308,False,False,False,False,False,False,False,False,8.10076824307173,-1.4692239854203886,13.818295675920114,-2.2343258083725157,22.32646881430651,-0.5667510096452057,-1.4234336011460365,동남상가,영등포구,영등포동,37.52059088283163,126.90564324996653
3130250,152,1146630,2359617958,False,False,False,False,False,False,False,False,5.030437921392435,-3.570104776426044,13.95233863554655,-2.117715958024331,21.5817655611,-0.9512272130761272,-2.2130159825088342,삼구시장(로타리상가),영등포구,영등포동,37.52009331964204,126.90563916085033
3130253,780,1121911,5816784546,False,False,False,False,False,False,False,False,6.660575149839686,-2.454679518835226,13.930544930616328,-2.1366752579198875,22.484013462681272,-0.4854136876754418,-1.692256154810185,영신상가(제일상가),영등포구,영등포동,37.5198756972663,126.90663352703912
3130254,52,958636,47278781,False,False,False,False,False,False,False,False,3.970291913552122,-4.295512191975675,13.773267762918138,-2.273497565033847,17.671572169308966,-2.969986099227524,-3.1796652854123484,남서울상가,영등포구,영등포동,37.52032005660859,126.90693533714366
3130255,19830,14360147,67509808101,False,False,False,False,True,False,False,False,9.89500164888583,-0.2415155300012301,16.479967427937925,0.0811792024372777,24.93553872948393,0.7802624365214929,0.2066420363191801,영등포전통시장,영등포구,영등포동,37.521067064396,126.90820575057332
3130256,962,2956386,1008223375,False,False,False,False,False,False,False,False,6.870053411798126,-2.3113435221920264,14.899478472643317,-1.2937574676234995,20.73145558521983,-1.39022616985279,-1.665109053222772,신동시장,영등포구,신길3동,37.50611004265737,126.90875527992858
3130257,13012,4409829,8559566382,False,False,False,False,False,False,False,False,9.473704136776757,-0.5297893499999611,15.299346697927172,-0.9458945583047724,22.87031536962541,-0.2859733200921148,-0.5872190761322829,영등포시장기계공구상가,영등포구,영등포동,37.5194804865492,126.91005606037477
3130258,2092,914761,18947642040,False,False,False,False,False,False,False,False,7.646353722445999,-1.7801581968945763,13.726419201133751,-2.314253183933412,23.664945330178632,0.1242790979690248,-1.3233774276196546,영진시장A동,영등포구,신길6동,37.500392990229955,126.91595638622528
3130259,4884,892177,241609027,False,False,False,False,False,False,False,False,8.493924564476883,-1.2002058417794887,13.701420943223887,-2.336000265033074,19.302831390876452,-2.1277978187017403,-1.8880013085047676,대신시장,영등포구,신길1동,37.51121059522718,126.91751134786529
3130260,11550,3852382,28671032127,False,False,False,False,False,False,False,False,9.35452729228868,-0.6113363879684126,15.164202475825553,-1.0634624451867911,24.07915311647273,0.3381267432158763,-0.4455573633131092,신대방1동골목상권,동작구,신대방1동,37.49025853119561,126.90887690247799
3130261,41342,9178541,109818708655,False,False,False,False,True,False,False,False,10.629658399543256,0.2611750907899069,16.032378926453468,-0.3081976683892687,25.42209673999553,1.0314631340139844,0.3281468521382075,성대전통시장(성대시장),동작구,상도3동,37.499122623737044,126.93106625799274
3130262,17448,5418437,2457538702,False,False,False,False,False,False,False,False,9.76703761939823,-0.3290752201075176,15.50531813999865,-0.7667109659483268,21.622426158793424,-0.9302349155897288,-0.675340367215191,상도도깨비 골목형상점가,동작구,상도2동,37.50253990090577,126.9370469479307
3130263,5056,574835,6643566365,False,False,False,False,False,False,False,False,8.528528701079983,-1.176527879390404,13.261840061705968,-2.718410955997989,22.61691475955965,-0.4167992619497165,-1.4372460324460363,신노량진시장(기능상실),동작구,노량진2동,37.508639684642205,126.93948415612205
3130264,11850,8482867,2545032071,False,False,False,False,False,False,False,False,9.380167531188448,-0.5937919938030782,15.953559158135976,-0.3767664422629299,21.65740908883413,-0.9121738905182966,-0.6275774421947683,상도약수골목형상점가,동작구,상도4동,37.49671894439383,126.943989580581
3130265,2768,4782207,14665746731,False,False,False,False,False,False,False,False,7.926241523170962,-1.5886443066697995,15.380412922499469,-0.8753714935946788,23.408780457411225,-0.0079739804349008,-0.8239965935664598,노량진중앙시장,동작구,노량진1동,37.51247114232998,126.94462309184236
3130266,3516,2565516,11385218191,False,False,False,False,False,False,False,False,8.165363632473982,-1.4250244373051564,14.75767057573082,-1.417122377524337,23.155581701144524,-0.1386957089941505,-0.9936141746078814,만양로상점가,동작구,노량진1동,37.511587602345635,126.94475660615873
3130267,5294,4651709,405316832,False,False,False,False,False,False,False,False,8.574518258035507,-1.145059416172454,15.35274545189853,-0.8994406398988146,19.82017962293447,-1.8607007122275612,-1.3017335894329432,본동인정시장(기능상실),동작구,노량진1동,37.51181407705603,126.95108270293214
3130268,33940,7473884,31539976838,False,False,False,False,False,False,False,False,10.432379002113745,0.1261861960790142,15.826925502235389,-0.4869306142922878,24.174521684143684,0.3873637307903147,0.008873104192347,상도전통시장,동작구,상도1동,37.499218213182324,126.95208045874638
3130269,2490,1144781,1288146768,False,False,False,False,False,False,False,False,7.820439515262181,-1.6610395810466012,13.950724783830326,-2.119119918423575,20.9764704092236,-1.2637296507203029,-1.6812963833968262,강남시장(동작구 강남시장),동작구,상도1동,37.49693093619153,126.95339912317222
3130270,1052,2394438,3742528123,False,False,False,False,False,False,False,False,6.959398512133975,-2.2502089257804596,14.688659523393325,-1.4771581191095218,22.04302718899268,-0.7130865594440333,-1.4801512014446716,흑석시장,동작구,흑석동,37.5068702261537,126.9628858352576
3130271,11814,11212463,73320352044,False,False,False,False,True,False,False,False,9.377125189621008,-0.5958737232227377,16.232536574641692,-0.1340717503528381,25.01810406139302,0.8228893556476516,0.0309812940240252,남성역골목시장,동작구,사당4동,37.48347366756472,126.97246163553078
3130272,212,1076353,1013779051,False,False,False,False,False,False,False,False,5.3612921657094255,-3.3437169765204997,13.889089961878986,-2.172738753638889,20.73695082093641,-1.38738908359572,-2.301281604585036,사당시장,동작구,사당4동,37.4830093319578,126.97516233046797
3130273,15876,28682973,153801522097,False,False,False,False,True,False,False,False,9.672626800077513,-0.3936760467265641,17.17181426427501,0.6830471130979243,25.758928790574966,1.205363150487689,0.4982447389530164,남성사계시장(남성시장),동작구,사당2동,37.48821874643809,126.9804518964461
3130274,16604,17896736,79783004546,False,False,False,False,True,False,False,False,9.717459133810848,-0.3629994162378925,16.700128963691256,0.2727073797333506,25.102576343118148,0.8665007968935217,0.2587362534629933,사당1동먹자골목상점가(사당1동먹자골목),동작구,사당1동,37.47827643447307,126.98059121070222
3130275,8538,7360895,23771239846,False,False,False,False,False,False,False,False,9.052399183907609,-0.8180682613563895,15.811692222425886,-0.5001827126035201,23.891742277118084,0.2413700717677173,-0.3589603007307307,강남골목시장,관악구,조원동,37.48284616650996,126.90490948568694
3130276,1376,3090108,847456715,False,False,False,False,False,False,False,False,7.227662498728654,-2.066648657891398,14.943716923332683,-1.2552724988575206,20.55775032334826,-1.4799069108899685,-1.600609355879629,신림중앙시장(조원동 펭귄시장),관악구,조원동,37.48332627819422,126.91162481567831
