상권_코드,resident_pop_2024,floating_pop_2024,estimated_sales_2024,resident_pop_2024_high25,resident_pop_2024_high10,resident_pop_2024_high50,floating_pop_2024_high25,floating_pop_2024_high10,floating_pop_2024_high50,estimated_sales_2024_high25,estimated_sales_2024_high10,estimated_sales_2024_high50,is_active_25,is_active_10,is_active_50,상권_코드_명
3120131,90198,27797801,3761315343338,True,False,True,False,False,True,True,True,True,True,False,True,가산디지털단지
3120132,149420,26136140,178229088213,True,True,True,False,False,True,True,True,True,True,True,True,독산동
3120133,13752,4007654,43442116212,False,False,False,False,False,False,False,False,True,False,False,False,서울시흥동우체국(홈플러스시흥점)
3120134,73236,19239467,195742077385,False,False,True,False,False,True,True,True,True,False,False,True,구로전화국
3120135,11124,11337489,9776691964,False,False,False,False,False,False,False,False,False,False,False,False,양평역
3120136,63892,47909616,164256701568,False,False,True,True,True,True,True,True,True,True,True,True,영등포구청역
3120138,35818,15265934,53530045424,False,False,False,False,False,False,True,False,True,False,False,False,당산2동(영등포우체국)
3120139,50882,23412526,393828532872,False,False,True,False,False,True,True,True,True,False,False,True,대림3동사거리
3120140,23582,3166966,46128359581,False,False,False,False,False,False,False,False,True,False,False,False,문래동주민센터
3120141,29218,12693019,21925419210,False,False,False,False,False,False,False,False,True,False,False,False,영등포청과시장교차로
3120142,35334,44947377,147549196988,False,False,False,True,False,True,True,False,True,True,False,False,대림역
3120143,60300,28735893,171452446587,False,False,True,False,False,True,True,True,True,False,False,True,당산역
3120144,32754,38785591,94078881337,False,False,False,True,False,True,True,False,True,True,False,False,영중로
3120145,102726,98062971,773386260356,True,False,True,True,True,True,True,True,True,True,True,True,영등포역(영등포)
3120146,50226,12467529,33282713226,False,False,True,False,False,False,False,False,True,False,False,False,한강성심병원
3120147,24556,22024786,67447242722,False,False,False,False,False,True,True,False,True,False,False,False,보라매역
3120148,49572,10196715,377693544328,False,False,True,False,False,False,True,True,True,False,False,False,국회의사당역(국회의사당)
3120149,62474,37262850,975611265029,False,False,True,True,False,True,True,True,True,True,False,True,여의도역(여의도)
3120150,14036,1466333,127911683004,False,False,False,False,False,False,True,False,True,False,False,False,63빌딩
3120151,102846,32969590,167868310659,True,False,True,True,False,True,True,True,True,True,False,True,보라매공원
3120152,61098,21338611,175139125827,False,False,True,False,False,True,True,True,True,False,False,True,신대방삼거리역
3120153,49390,45182343,5419195798678,False,False,True,True,False,True,True,True,True,True,False,True,노량진역(노량진)
3120154,20298,14122552,62109366688,False,False,False,False,False,False,True,False,True,False,False,False,장승배기역
3120155,44990,5070242,523927451,False,False,True,False,False,False,False,False,False,False,False,False,총신대학교
3120156,94486,89760568,377851780489,True,False,True,True,True,True,True,True,True,True,True,True,"총신대입구역(이수, 총신대)"
3120157,185794,116057118,303623293550,True,True,True,True,True,True,True,True,True,True,True,True,신림역(신림)
3120158,45958,21271422,93307625873,False,False,True,False,False,True,True,False,True,False,False,True,녹두거리(대학동)
3120159,183988,82431817,376230425856,True,True,True,True,True,True,True,True,True,True,True,True,서울대입구역
3120160,86024,52604117,296359297338,True,False,True,True,True,True,True,True,True,True,True,True,사당역(사당)
3120161,28746,12402256,32831597696,False,False,False,False,False,False,False,False,True,False,False,False,방배동가구거리(사당동가구거리)
3120162,49190,17170044,79424534742,False,False,True,False,False,True,True,False,True,False,False,True,방배동카페골목
3120163,74358,35243627,6969938214,False,False,True,True,False,True,False,False,False,False,False,False,사당역 11번(사당역먹자골목)
3120164,63380,32658352,203470045300,False,False,True,True,False,True,True,True,True,True,False,True,내방역
3120165,33938,19525541,171872715004,False,False,False,False,False,True,True,True,True,False,False,False,서래마을카페거리(서래마을)
3120166,65392,25549453,289790442735,False,False,True,False,False,True,True,True,True,False,False,True,방배역
3120167,6546,14519507,352332799764,False,False,False,False,False,False,True,True,True,False,False,False,고속터미널(고속터미널역)
3120168,7544,6994528,22034112390,False,False,False,False,False,False,False,False,True,False,False,False,서울고교교차로
3120169,45576,38223137,221919963849,False,False,True,True,False,True,True,True,True,True,False,True,서초역
3120170,13078,26732223,231189404158,False,False,False,False,False,True,True,True,True,False,False,False,삼호가든사거리
3120171,66070,36063732,222932722702,False,False,True,True,False,True,True,True,True,True,False,True,서초3동사거리
3120172,72848,50556902,137001868652,False,False,True,True,True,True,True,False,True,True,False,True,교대입구교차로
3120173,112044,109514924,578527911434,True,False,True,True,True,True,True,True,True,True,True,True,교대역(법원.검찰청)
3120174,30582,9861652,29878610604,False,False,False,False,False,False,False,False,True,False,False,False,논현역 5번
3120175,85680,34932558,159385067728,True,False,True,True,False,True,True,False,True,True,False,True,남부터미널역
3120176,107842,46691104,7946871160,True,False,True,True,False,True,False,False,False,True,False,False,논현역 4번
3120177,99404,41463603,18126498730,True,False,True,True,False,True,False,False,True,True,False,True,신논현역 1번
3120178,81280,82333326,711182230971,True,False,True,True,True,True,True,True,True,True,True,True,신사역
3120179,114304,59975833,372471742236,True,False,True,True,True,True,True,True,True,True,True,True,양재역
3120180,29562,3329980,26471074889,False,False,False,False,False,False,False,False,True,False,False,False,양재화물트럭터미널앞
3120181,21668,11720433,120372802362,False,False,False,False,False,False,True,False,True,False,False,False,교육개발원입구사거리
3120182,41328,17533727,172201346663,False,False,True,False,False,True,True,True,True,False,False,True,"양재시민의숲역(양재동꽃시장, aT센터)"
3120183,26720,10817959,126671990425,False,False,False,False,False,False,True,False,True,False,False,False,양재천카페거리
3120184,124782,47808535,373137756572,True,True,True,True,True,True,True,True,True,True,True,True,포이사거리(삼호물산)
3120185,80200,66964237,501668755186,True,False,True,True,True,True,True,True,True,True,True,True,논현역
3120186,68958,58846242,463672838637,False,False,True,True,True,True,True,True,True,True,True,True,가로수길
3120187,115862,92830657,661975112292,True,False,True,True,True,True,True,True,True,True,True,True,신논현역
3120188,27254,49931510,754845929192,False,False,False,True,True,True,True,True,True,True,True,False,압구정역
3120189,136844,192572616,2092618835020,True,True,True,True,True,True,True,True,True,True,True,True,강남역
3120190,50698,40001362,291233432711,False,False,True,True,False,True,True,True,True,True,False,True,강남을지병원
3120191,97700,51909298,256978975988,True,False,True,True,True,True,True,True,True,True,True,True,학동역
3120192,143670,58420075,348465343609,True,True,True,True,True,True,True,True,True,True,True,True,뱅뱅사거리
3120193,24940,19295836,255766772534,False,False,False,False,False,True,True,True,True,False,False,False,도산공원교차로
3120194,56322,48574033,192407167110,False,False,True,True,True,True,True,True,True,True,True,True,언주역(차병원)
3120195,9674,22808062,373823250759,False,False,False,False,False,True,True,True,True,False,False,False,성수대교남단
3120196,30650,18757146,68383376935,False,False,False,False,False,True,True,False,True,False,False,False,서울세관
3120197,126420,116732375,750707412140,True,True,True,True,True,True,True,True,True,True,True,True,역삼역
3120198,158666,63503341,133108332696,True,True,True,True,True,True,True,False,True,True,True,True,구역삼세무서
3120199,18068,14291426,67257578289,False,False,False,False,False,False,True,False,True,False,False,False,경복아파트교차로
3120200,21910,33834408,610575325360,False,False,False,True,False,True,True,True,True,True,False,False,학동사거리
3120201,40462,27595920,109770132191,False,False,True,False,False,True,True,False,True,False,False,True,도곡1동
3120202,39924,56564775,636414245777,False,False,True,True,True,True,True,True,True,True,True,True,압구정로데오역(압구정로데오)
3120203,31490,50137137,291274436124,False,False,False,True,True,True,True,True,True,True,True,False,강남구청역
3120204,35656,48826966,84808807218,False,False,False,True,True,True,True,False,True,True,False,False,르네상스호텔사거리
3120205,24070,14221875,150702868781,False,False,False,False,False,False,True,False,True,False,False,False,매봉역
3120206,85980,31636935,70735710956,True,False,True,True,False,True,True,False,True,True,False,True,개나리아파트
3120207,146696,56504319,168887859457,True,True,True,True,True,True,True,True,True,True,True,True,선정릉역
3120208,72764,38444537,610136783357,False,False,True,True,False,True,True,True,True,True,False,True,청담사거리(청담동명품거리)
3120209,28774,20213063,247118405782,False,False,False,False,False,True,True,True,True,False,False,False,"강남구청(청담역_8번, 강남세무서)"
3120210,102604,130148366,657900348717,True,False,True,True,True,True,True,True,True,True,True,True,선릉역
3120211,35534,20260738,114934343881,False,False,False,False,False,True,True,False,True,False,False,False,도성초등학교
3120212,32722,25349320,293252318310,False,False,False,False,False,True,True,True,True,False,False,False,한티역
3120213,90430,56019998,170121201484,True,False,True,True,True,True,True,True,True,True,True,True,삼성중앙역
3120214,13720,8456739,40408956572,False,False,False,False,False,False,False,False,True,False,False,False,영동대교남단교차로
3120215,75362,84475418,466294814954,True,False,True,True,True,True,True,True,True,True,True,True,포스코사거리
3120216,4692,5026619,36805014723,False,False,False,False,False,False,False,False,True,False,False,False,경기고교사거리(경기고교앞사거리)
3120217,83154,38714305,241464190409,True,False,True,True,False,True,True,True,True,True,False,True,대치사거리
3120218,558,1200134,133646176422,False,False,False,False,False,False,True,False,True,False,False,False,코엑스
3120219,25630,28147026,681546678237,False,False,False,False,False,True,True,True,True,False,False,False,은마아파트
3120220,28418,13324010,322214221391,False,False,False,False,False,False,True,True,True,False,False,False,대치역
3120221,14688,12434564,88244870364,False,False,False,False,False,False,True,False,True,False,False,False,봉은사역
3120222,13612,25541704,663232229184,False,False,False,False,False,True,True,True,True,False,False,False,삼성역
3120223,6636,7886508,208085454130,False,False,False,False,False,False,True,True,True,False,False,False,휘문고교사거리
3120224,11526,6556800,255128959965,False,False,False,False,False,False,True,True,True,False,False,False,수서역
3120225,90518,66226226,768743029221,True,False,True,True,True,True,True,True,True,True,True,True,잠실새내역(신천)
3120226,41642,19234541,174603179883,False,False,True,False,False,True,True,True,True,False,False,True,석촌고분역
3120227,117922,27446791,1581433298700,True,False,True,False,False,True,True,True,True,True,False,True,잠실역
3120228,94512,54330315,184658767391,True,False,True,True,True,True,True,True,True,True,True,True,석촌역(석촌호수)
3120229,60818,41089767,327809342918,False,False,True,True,False,True,True,True,True,True,False,True,방이동먹자골목
3120230,33548,19358612,105939965669,False,False,False,False,False,True,True,False,True,False,False,False,송파사거리(송파역)
3120232,19178,9543208,58970455882,False,False,False,False,False,False,True,False,True,False,False,False,송파나루역
3120233,70870,21805604,99700385761,False,False,True,False,False,True,True,False,True,False,False,True,몽촌토성역
3120234,54078,43638041,200384378053,False,False,True,True,False,True,True,True,True,True,False,True,가락시장역
3120235,79898,11973753,278097419492,True,False,True,False,False,False,True,True,True,True,False,False,문정역
3120236,3654,5051378,337178521595,False,False,False,False,False,False,True,True,True,False,False,False,장지역(가든파이브)
3120237,81234,53875470,140228287136,True,False,True,True,True,True,True,False,True,True,False,True,경찰병원역
3120238,11314,7446526,77732854741,False,False,False,False,False,False,True,False,True,False,False,False,방이역
3120239,89544,33925582,42230955879,True,False,True,True,False,True,False,False,True,True,False,True,오금역
3120240,79356,43194498,129479391063,True,False,True,True,False,True,True,False,True,True,False,True,개롱역
3120241,41402,16090833,126751056661,False,False,True,False,False,True,True,False,True,False,False,True,거여역
3120242,79742,42850635,102909122270,True,False,True,True,False,True,True,False,True,True,False,True,강동구청역
3120243,85164,36999035,413045900094,True,False,True,True,False,True,True,True,True,True,False,True,천호역
3120244,47452,19269077,146104345096,False,False,True,False,False,True,True,False,True,False,False,True,암사역
3120245,58324,28576075,221013905917,False,False,True,False,False,True,True,True,True,False,False,True,둔촌역
3120246,132876,99144611,270818323164,True,True,True,True,True,True,True,True,True,True,True,True,길동역
3120247,39088,17104732,105977557627,False,False,True,False,False,True,True,False,True,False,False,True,굽은다리역
3120248,49754,37016633,223690453057,False,False,True,True,False,True,True,True,True,True,False,True,명일역
3120249,28032,13351932,380250307374,False,False,False,False,False,False,True,True,True,False,False,False,고덕역
3130001,15378,10012015,51030724866,False,False,False,False,False,False,False,False,True,False,False,False,통인시장
3130002,12626,16456470,80822973673,False,False,False,False,False,True,True,False,True,False,False,False,세종마을음식문화거리(금천교시장)
3130004,7114,2813311,14743770958,False,False,False,False,False,False,False,False,False,False,False,False,낙원시장(낙원지하시장(대일상가))
3130005,528,3241867,6053762453,False,False,False,False,False,False,False,False,False,False,False,False,세운상가가동
3130007,2144,13767915,120516142184,False,False,False,False,False,False,True,False,True,False,False,False,광장시장(광장전통시장)
3130009,18,1746782,2476791002,False,False,False,False,False,False,False,False,False,False,False,False,마전교지하쇼핑센터(구 한일상가)
3130010,2102,29522673,82211846290,False,False,False,True,False,True,True,False,True,True,False,False,종로신진시장
3130012,34,1592932,6428917035,False,False,False,False,False,False,False,False,False,False,False,False,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)"
3130013,872,1175711,29787970482,False,False,False,False,False,False,False,False,True,False,False,False,동대문상가A동
3130014,2642,1202302,25511847123,False,False,False,False,False,False,False,False,True,False,False,False,동문시장
3130015,14914,19184229,29177082139,False,False,False,False,False,True,False,False,True,False,False,False,창신골목시장
3130016,1104,1175711,4044456966,False,False,False,False,False,False,False,False,False,False,False,False,동대문상가B동
3130018,2980,15190008,145974864576,False,False,False,False,False,False,True,False,True,False,False,False,동대문문구완구거리(동대문문구완구시장)
3130020,9444,12132420,16429391844,False,False,False,False,False,False,False,False,False,False,False,False,동묘시장(동묘벼룩시장)
3130024,1302,54476927,618586975963,False,False,False,True,True,True,True,True,True,True,True,False,남대문시장(자유상가)
3130025,19,2018216,57566561832,False,False,False,False,False,False,True,False,True,False,False,False,삼익패션타운(남대문시장)
3130031,962,9608778,18742312636,False,False,False,False,False,False,False,False,True,False,False,False,청계천공구상가
3130032,3236,5838878,39358077550,False,False,False,False,False,False,False,False,True,False,False,False,인현시장
3130033,2664,1617349,111641482721,False,False,False,False,False,False,True,False,True,False,False,False,대림상가(청계상가)
3130035,6868,25291107,217553536816,False,False,False,False,False,True,True,True,True,False,False,False,방산종합시장(방산시장)
3130036,8900,25520726,279956952180,False,False,False,False,False,True,True,True,True,False,False,False,중부시장(신중부시장)
3130038,904,2572271,19943054,False,False,False,False,False,False,False,False,False,False,False,False,"평화시장(통일상가, 동화상가)"
3130042,12044,10457980,48770202984,False,False,False,False,False,False,False,False,True,False,False,False,약수시장
3130046,42,1879854,5485054474,False,False,False,False,False,False,False,False,False,False,False,False,team204(팀204)
3130047,166,3759708,18001922570,False,False,False,False,False,False,False,False,True,False,False,False,테크노상가(엘리시움)
3130048,924,1847846,62549088776,False,False,False,False,False,False,True,False,True,False,False,False,동평화시장
3130049,3382,3991693,11909788838,False,False,False,False,False,False,False,False,False,False,False,False,신당 미래유산 먹거리 골목형상점가
3130050,70,1604006,8789487781,False,False,False,False,False,False,False,False,False,False,False,False,청평화시장
3130051,32640,29018307,17014170261,False,False,False,False,False,True,False,False,True,False,False,False,동화동 골목형상점가
3130052,28982,49659436,170469984528,False,False,False,True,True,True,True,True,True,True,True,False,서울중앙시장(신중앙시장)
3130053,22160,21430190,83511451425,False,False,False,False,False,True,True,False,True,False,False,False,백학시장
3130054,26742,26678987,28146808124,False,False,False,False,False,True,False,False,True,False,False,False,황학동주방가구거리상점가
3130055,31642,23233950,26444770294,False,False,False,False,False,True,False,False,True,False,False,False,"황학시장(서울중앙시장, 신중앙시장)"
3130056,14626,15406506,119746926318,False,False,False,False,False,True,True,False,True,False,False,False,용산용문시장
3130057,636,797459,18956764900,False,False,False,False,False,False,False,False,True,False,False,False,만리시장
3130058,2186,3451239,27721887601,False,False,False,False,False,False,False,False,True,False,False,False,이촌종합시장
3130059,15556,4760194,29200224106,False,False,False,False,False,False,False,False,True,False,False,False,후암시장
3130060,1894,9240631,5620735976,False,False,False,False,False,False,False,False,False,False,False,False,신흥시장
3130061,1382,2186128,14671099076,False,False,False,False,False,False,False,False,False,False,False,False,이태원시장
3130062,1956,650421,566844325,False,False,False,False,False,False,False,False,False,False,False,False,보광시장
3130063,9536,4611936,14911827400,False,False,False,False,False,False,False,False,False,False,False,False,신금호역 골목형상점가
3130064,4380,14668042,22842269796,False,False,False,False,False,False,False,False,True,False,False,False,금남시장
3130065,58080,27187995,23287999665,False,False,True,False,False,True,False,False,True,False,False,True,무학봉상점가
3130066,41006,20502640,103691474223,False,False,True,False,False,True,True,False,True,False,False,True,행당시장상점가
3130067,76042,32158909,112683729892,True,False,True,True,False,True,True,False,True,True,False,True,왕십리도선동상점가
3130068,37822,28056308,29156136725,False,False,False,False,False,True,False,False,True,False,False,False,마장축산물시장
3130069,11632,17312146,61719015015,False,False,False,False,False,True,True,False,True,False,False,False,"한양대앞상점가(한양시장, 왕십리맛골목)"
3130070,31498,12406845,91264351818,False,False,False,False,False,False,True,False,True,False,False,False,뚝섬역상점가
3130071,114,1027853,21194855450,False,False,False,False,False,False,False,False,True,False,False,False,성수역 골목형상점가
3130072,94586,23466363,100536322640,True,False,True,False,False,True,True,False,True,True,False,True,성동용답상가시장
3130073,11410,13069609,53920868595,False,False,False,False,False,False,True,False,True,False,False,False,뚝도시장
3130074,9990,9643199,5004185678,False,False,False,False,False,False,False,False,False,False,False,False,영동교골목시장
3130075,2108,2967745,1758527605,False,False,False,False,False,False,False,False,False,False,False,False,노룬산시장(노룬산골목시장)
3130076,17174,6023467,12018585695,False,False,False,False,False,False,False,False,False,False,False,False,능동로골목시장
3130077,1670,1284244,3433846,False,False,False,False,False,False,False,False,False,False,False,False,조양시장
3130078,19816,6055861,13010385477,False,False,False,False,False,False,False,False,False,False,False,False,화양제일골목시장
3130079,7190,2597799,4326286665,False,False,False,False,False,False,False,False,False,False,False,False,한아름시장
3130081,42502,22996975,39407626120,False,False,True,False,False,True,False,False,True,False,False,True,자양골목전통시장(자양골목시장)
3130082,5094,1835413,2809129182,False,False,False,False,False,False,False,False,False,False,False,False,면곡골목시장
3130083,18104,6377270,89151482109,False,False,False,False,False,False,True,False,True,False,False,False,"중곡제일시장(중곡제일골목시장, 광성시장)"
3130084,4736,5542206,16168873663,False,False,False,False,False,False,False,False,False,False,False,False,신성시장(신성골목시장)
3130085,454,1095230,75208410,False,False,False,False,False,False,False,False,False,False,False,False,용두시장
3130086,44224,34043046,248547135012,False,False,True,True,False,True,True,True,True,True,False,True,서울약령시장
3130087,1576,4000984,348864607749,False,False,False,False,False,False,True,True,True,False,False,False,경동광성상가(경동시장)
3130088,116,1827748,441911251358,False,False,False,False,False,False,True,True,True,False,False,False,경동시장
3130089,7604,1890240,166444490123,False,False,False,False,False,False,True,True,True,False,False,False,청량리수산시장
3130090,2382,10377763,909972127375,False,False,False,False,False,False,True,True,True,False,False,False,청량리종합시장
3130091,13668,13860174,70596072848,False,False,False,False,False,False,True,False,True,False,False,False,청량종합도매시장
3130092,8920,11334625,350526757872,False,False,False,False,False,False,True,True,True,False,False,False,청량리농수산물시장
3130093,48,1831656,587264686657,False,False,False,False,False,False,True,True,True,False,False,False,동서시장
3130094,1392,4068057,900544658225,False,False,False,False,False,False,True,True,True,False,False,False,청량리청과물시장
3130095,8886,10720433,76850734899,False,False,False,False,False,False,True,False,True,False,False,False,청량리전통시장
3130097,33610,17617679,38261999591,False,False,False,False,False,True,False,False,True,False,False,False,답십리 건축자재시장
3130098,27498,9977242,12749450985,False,False,False,False,False,False,False,False,False,False,False,False,회기시장
3130099,1672,6753842,17209235557,False,False,False,False,False,False,False,False,True,False,False,False,전농로터리시장
3130100,9314,6232320,20310930889,False,False,False,False,False,False,False,False,True,False,False,False,답십리시장
3130101,6062,12469235,11649547623,False,False,False,False,False,False,False,False,False,False,False,False,답십리현대시장
3130102,1556,1546399,854472119,False,False,False,False,False,False,False,False,False,False,False,False,이문제일시장
3130103,5208,2462848,1626074443,False,False,False,False,False,False,False,False,False,False,False,False,이경시장
3130104,12934,2471029,21748162501,False,False,False,False,False,False,False,False,True,False,False,False,전곡시장
3130105,23832,7567102,7702624609,False,False,False,False,False,False,False,False,False,False,False,False,장미제일시장(중화동제일시장)
3130106,29002,20873008,60773727208,False,False,False,False,False,True,True,False,True,False,False,False,중랑동부시장
3130107,3890,1196811,2387238005,False,False,False,False,False,False,False,False,False,False,False,False,중랑동부시장(중랑교종합상가)
3130108,6820,1299520,728965406,False,False,False,False,False,False,False,False,False,False,False,False,태능엔터피아(태릉시장)
3130109,18270,3566530,12380335895,False,False,False,False,False,False,False,False,False,False,False,False,묵1동도깨비시장
3130110,35886,15142558,66157820522,False,False,False,False,False,False,True,False,True,False,False,False,면목골목시장(면목시장)
3130111,44372,26136770,159270092560,False,False,True,False,False,True,True,False,True,False,False,True,"동원전통종합시장(동원시장, 동원전통시장 상점가)"
3130112,44610,24310098,52296666964,False,False,True,False,False,True,True,False,True,False,False,True,사가정시장
3130113,2792,1340284,42086075131,False,False,False,False,False,False,False,False,True,False,False,False,신아타운
3130115,46764,20604947,89361123570,False,False,True,False,False,True,True,False,True,False,False,True,우림골목시장
3130116,5682,698624,850624289,False,False,False,False,False,False,False,False,False,False,False,False,동성타워프라자
3130117,20208,11583913,59328039696,False,False,False,False,False,False,True,False,True,False,False,False,정릉시장
3130118,13418,4667716,3656058175,False,False,False,False,False,False,False,False,False,False,False,False,정릉골 골목형상점가
3130119,9742,6565546,2846537404,False,False,False,False,False,False,False,False,False,False,False,False,정릉아리랑시장
3130120,5226,19118662,81278535180,False,False,False,False,False,True,True,False,True,False,False,False,돈암시장(돈암제일시장)
3130121,580,1313778,6696221133,False,False,False,False,False,False,False,False,False,False,False,False,길음시장
3130122,5034,2170363,103701546,False,False,False,False,False,False,False,False,False,False,False,False,밤나무골시장
3130123,7444,3339101,6433975937,False,False,False,False,False,False,False,False,False,False,False,False,꿈의숲 장곡 골목형상점가
3130125,18192,9942143,8989409601,False,False,False,False,False,False,False,False,False,False,False,False,장위전통시장
3130126,810,961870,167003844,False,False,False,False,False,False,False,False,False,False,False,False,새석관시장
3130127,3342,1920809,826980629,False,False,False,False,False,False,False,False,False,False,False,False,석관시장
3130128,39100,15277494,10397000308,False,False,True,False,False,False,False,False,False,False,False,False,돌곶이시장(석관황금시장)
3130129,31620,10181274,13457002478,False,False,False,False,False,False,False,False,False,False,False,False,장미원골목시장
3130131,522,1460662,17221475517,False,False,False,False,False,False,False,False,True,False,False,False,동북프라자
3130132,15120,7621041,24788855330,False,False,False,False,False,False,False,False,True,False,False,False,삼양골목시장(삼양시장)
3130133,35030,12124163,26195420402,False,False,False,False,False,False,False,False,True,False,False,False,우이골목시장(우이시장)
3130134,2940,3415030,22836483070,False,False,False,False,False,False,False,False,True,False,False,False,"솔샘시장(미아6,7동골목시장)"
3130135,20564,7544211,11052541485,False,False,False,False,False,False,False,False,False,False,False,False,수유중앙골목시장(수유중앙시장)
3130136,11950,3694076,60000000,False,False,False,False,False,False,False,False,False,False,False,False,수유재래시장
3130137,11618,6853736,175398949456,False,False,False,False,False,False,True,True,True,False,False,False,"수유전통시장(수유시장, 수유골목시장)"
3130138,4656,784708,465236324,False,False,False,False,False,False,False,False,False,False,False,False,수유프라자
3130139,49478,14780946,52419467315,False,False,True,False,False,False,True,False,True,False,False,False,강북종합전통시장(강북종합골목시장)
3130140,4734,1699029,25034444409,False,False,False,False,False,False,False,False,True,False,False,False,숭인시장
3130141,22776,7214223,6065960964,False,False,False,False,False,False,False,False,False,False,False,False,강북북부골목시장
3130143,13008,6949276,9428964065,False,False,False,False,False,False,False,False,False,False,False,False,방천골목시장
3130144,9218,1947441,67680198,False,False,False,False,False,False,False,False,False,False,False,False,백운시장
3130145,20320,5683544,15439724922,False,False,False,False,False,False,False,False,False,False,False,False,쌍문역둘리상점가
3130146,75284,42101266,83086752084,True,False,True,True,False,True,True,False,True,True,False,True,쌍문시장(쌍문역골목시장)
3130147,18168,12869158,42899214001,False,False,False,False,False,False,False,False,True,False,False,False,쌍문역동측상점가
3130148,24016,6472795,78755091769,False,False,False,False,False,False,True,False,True,False,False,False,방학동도깨비시장
3130149,50158,18001764,39942601571,False,False,True,False,False,True,False,False,True,False,False,True,창동신창시장
3130150,26314,11550799,27709137069,False,False,False,False,False,False,False,False,True,False,False,False,창동골목시장
3130151,3724,921048,8315988044,False,False,False,False,False,False,False,False,False,False,False,False,신도봉시장
3130152,15716,3692391,1987672471,False,False,False,False,False,False,False,False,False,False,False,False,오!도봉거리 상점가
3130153,3626,5295405,52003904335,False,False,False,False,False,False,True,False,True,False,False,False,창동역상점가
3130154,1892,668221,2590030169,False,False,False,False,False,False,False,False,False,False,False,False,상계주공1단지(가)상가
3130157,38124,29022495,50182005823,False,False,True,False,False,True,False,False,True,False,False,True,상계중앙시장
3130159,37060,13703612,55724620339,False,False,False,False,False,False,True,False,True,False,False,False,공릉동 도깨비시장
3130160,2014,598676,3008921219,False,False,False,False,False,False,False,False,False,False,False,False,수일시장
3130161,3102,446973,2448387711,False,False,False,False,False,False,False,False,False,False,False,False,증산종합시장
3130162,2770,2695657,64062397,False,False,False,False,False,False,False,False,False,False,False,False,증산골목시장
3130163,32600,10906662,57950397659,False,False,False,False,False,False,True,False,True,False,False,False,응암오거리상점가
3130165,11026,5269642,33668592644,False,False,False,False,False,False,False,False,True,False,False,False,"대림골목시장(대림시장, 양지시장)"
3130166,4322,1648180,4741895410,False,False,False,False,False,False,False,False,False,False,False,False,응암시장(신응암시장)
3130167,33640,38857055,184129803331,False,False,False,True,False,True,True,True,True,True,False,False,연신내상점가(연빛거리)
3130168,5754,4061330,82583550156,False,False,False,False,False,False,True,False,True,False,False,False,연서시장
3130169,41360,15700871,15096602983,False,False,True,False,False,True,False,False,False,False,False,False,대조시장
3130170,1532,2281705,63573842164,False,False,False,False,False,False,True,False,True,False,False,False,제일시장
3130171,26228,15065153,63457141431,False,False,False,False,False,False,True,False,True,False,False,False,불광먹자골목 골목형상점가
3130172,2416,3627890,56667742286,False,False,False,False,False,False,True,False,True,False,False,False,모래내시장(서중시장)
3130173,3082,1538908,602914575,False,False,False,False,False,False,False,False,False,False,False,False,백련시장
3130175,108,2139483,10111673655,False,False,False,False,False,False,False,False,False,False,False,False,신촌 상인회(신촌상점가)
3130176,6302,617481,42780596789,False,False,False,False,False,False,False,False,True,False,False,False,유진상가
3130177,5698,822752,176708344382,False,False,False,False,False,False,True,True,True,False,False,False,인왕시장(홍제골목형상점가)
3130178,856,1239916,4869286293,False,False,False,False,False,False,False,False,False,False,False,False,이대 앞 스타트업 상점가
3130179,28458,24022026,54174676009,False,False,False,False,False,True,True,False,True,False,False,False,"이화여대 3,5,7길 상점가"
3130180,12912,9565168,13459338792,False,False,False,False,False,False,False,False,False,False,False,False,포방터시장
3130181,14006,56763981,17186291057,False,False,False,True,True,True,False,False,True,False,False,False,아현가구거리상점가
3130182,9886,14167847,48265726201,False,False,False,False,False,False,False,False,True,False,False,False,영천시장
3130183,60002,32120111,102142497361,False,False,True,True,False,True,True,False,True,True,False,True,상암동상점가
3130185,17930,6400361,59926227263,False,False,False,False,False,False,True,False,True,False,False,False,망원월드컵시장
3130186,40426,7507412,49152031115,False,False,True,False,False,False,False,False,True,False,False,False,망원시장
3130189,550,2217181,3546029572,False,False,False,False,False,False,False,False,False,False,False,False,서교시장
3130190,7438,14308517,89620701566,False,False,False,False,False,False,True,False,True,False,False,False,홍대소상공인상점가
3130191,11308,15027956,175658388953,False,False,False,False,False,False,True,True,True,False,False,False,홍대 걷고싶은 거리
3130192,694,1192410,121129145,False,False,False,False,False,False,False,False,False,False,False,False,동진시장
3130194,14722,12112308,62379806751,False,False,False,False,False,False,True,False,True,False,False,False,용강동 상점가
3130195,55180,40543034,158369052872,False,False,True,True,False,True,True,False,True,True,False,True,도화동 상점가
3130196,232,936172,26338915202,False,False,False,False,False,False,False,False,True,False,False,False,공덕시장
3130197,1374,2277328,42488051839,False,False,False,False,False,False,False,False,True,False,False,False,마포시장
3130198,13766,10320598,30699554490,False,False,False,False,False,False,False,False,True,False,False,False,아현시장
3130199,18600,7742585,2096072937,False,False,False,False,False,False,False,False,False,False,False,False,신월3동 골목시장
3130200,5680,2019480,3502663080,False,False,False,False,False,False,False,False,False,False,False,False,"신월7동 골목시장(약수시장, 우성상가)"
